timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1603287875697,1,check jmeter variables for user id,200,OK,jp@gc - Ultimate Thread Group - Spike test 2-160,text,true,,355,0,77,227,null,0,0,0
1603287874005,1712,read all users,200,,jp@gc - Ultimate Thread Group - Spike test 2-191,text,false,"The result was the wrong size: It was 52,050 bytes, but should have been less than 10,000 bytes.",52050,125,78,228,http://localhost:8080/user/read,1711,0,0
1603287874668,1074,read all users,200,,jp@gc - Ultimate Thread Group - Spike test 2-197,text,false,"The result was the wrong size: It was 51,897 bytes, but should have been less than 10,000 bytes.",51897,125,79,229,http://localhost:8080/user/read,1050,0,0
1603287874726,1018,create user,201,,jp@gc - Ultimate Thread Group - Spike test 2-162,text,true,,339,282,79,229,http://localhost:8080/user/create,1018,0,0
1603287875744,0,check jmeter variables for user id,200,OK,jp@gc - Ultimate Thread Group - Spike test 2-162,text,true,,355,0,79,229,null,0,0,0
1603287874800,959,create user,201,,jp@gc - Ultimate Thread Group - Spike test 2-159,text,true,,339,282,80,230,http://localhost:8080/user/create,959,0,1
1603287875759,1,check jmeter variables for user id,200,OK,jp@gc - Ultimate Thread Group - Spike test 2-159,text,true,,354,0,80,230,null,0,0,0
1603287874049,1714,create user,201,,jp@gc - Ultimate Thread Group - Spike test 2-189,text,true,,339,282,80,230,http://localhost:8080/user/create,1713,0,1
1603287875763,0,check jmeter variables for user id,200,OK,jp@gc - Ultimate Thread Group - Spike test 2-189,text,true,,355,0,80,230,null,0,0,0
1603287875624,193,read all users,200,,jp@gc - Ultimate Thread Group - Spike test 2-131,text,false,"The result was the wrong size: It was 52,126 bytes, but should have been less than 10,000 bytes.",52126,125,82,232,http://localhost:8080/user/read,192,0,0
1603287875596,225,update user,202,,jp@gc - Ultimate Thread Group - Spike test 2-140,text,true,,336,286,82,232,http://localhost:8080/user/update/11235,225,0,0
1603287875458,384,read all users,200,,jp@gc - Ultimate Thread Group - Spike test 2-170,text,false,"The result was the wrong size: It was 51,820 bytes, but should have been less than 10,000 bytes.",51820,125,83,233,http://localhost:8080/user/read,358,0,0
1603287875601,274,create user,201,,jp@gc - Ultimate Thread Group - Spike test 2-127,text,true,,339,282,84,234,http://localhost:8080/user/create,273,0,1
1603287875875,0,check jmeter variables for user id,200,OK,jp@gc - Ultimate Thread Group - Spike test 2-127,text,true,,355,0,84,234,null,0,0,0
1603287875626,252,create user,201,,jp@gc - Ultimate Thread Group - Spike test 2-126,text,true,,339,282,85,235,http://localhost:8080/user/create,251,0,1
1603287875878,0,check jmeter variables for user id,200,OK,jp@gc - Ultimate Thread Group - Spike test 2-126,text,true,,353,0,85,235,null,0,0,0
1603287874479,1413,read all users,200,,jp@gc - Ultimate Thread Group - Spike test 2-172,text,false,"The result was the wrong size: It was 51,011 bytes, but should have been less than 10,000 bytes.",51011,125,85,235,http://localhost:8080/user/read,1410,0,0
1603287875651,243,create user,201,,jp@gc - Ultimate Thread Group - Spike test 2-125,text,true,,339,282,85,235,http://localhost:8080/user/create,243,0,1
1603287875894,0,check jmeter variables for user id,200,OK,jp@gc - Ultimate Thread Group - Spike test 2-125,text,true,,355,0,85,235,null,0,0,0
1603287875051,853,read all users,200,,jp@gc - Ultimate Thread Group - Spike test 2-186,text,false,"The result was the wrong size: It was 50,908 bytes, but should have been less than 10,000 bytes.",50908,125,86,236,http://localhost:8080/user/read,851,0,0
1603287875676,230,create user,201,,jp@gc - Ultimate Thread Group - Spike test 2-124,text,true,,339,282,86,236,http://localhost:8080/user/create,230,0,1
1603287875907,0,check jmeter variables for user id,200,OK,jp@gc - Ultimate Thread Group - Spike test 2-124,text,true,,355,0,86,236,null,0,0,0
1603287875681,227,update user,202,,jp@gc - Ultimate Thread Group - Spike test 2-195,text,true,,336,286,86,236,http://localhost:8080/user/update/11213,227,0,0
1603287875048,886,update user,202,,jp@gc - Ultimate Thread Group - Spike test 2-187,text,true,,336,286,87,237,http://localhost:8080/user/update/11216,886,0,0
1603287875598,409,read all users,200,,jp@gc - Ultimate Thread Group - Spike test 2-165,text,false,"The result was the wrong size: It was 52,693 bytes, but should have been less than 10,000 bytes.",52693,125,90,240,http://localhost:8080/user/read,406,0,0
1603287875158,908,read all users,200,,jp@gc - Ultimate Thread Group - Spike test 2-147,text,false,"The result was the wrong size: It was 51,177 bytes, but should have been less than 10,000 bytes.",51177,125,92,242,http://localhost:8080/user/read,907,0,0
1603287875776,293,create user,201,,jp@gc - Ultimate Thread Group - Spike test 2-120,text,true,,339,282,92,242,http://localhost:8080/user/create,293,0,1
1603287876070,0,check jmeter variables for user id,200,OK,jp@gc - Ultimate Thread Group - Spike test 2-120,text,true,,355,0,92,242,null,0,0,0
1603287875052,1020,read all users,200,,jp@gc - Ultimate Thread Group - Spike test 2-193,text,false,"The result was the wrong size: It was 52,710 bytes, but should have been less than 10,000 bytes.",52710,125,92,242,http://localhost:8080/user/read,1018,0,0
1603287875801,271,create user,201,,jp@gc - Ultimate Thread Group - Spike test 2-119,text,true,,339,282,92,242,http://localhost:8080/user/create,271,0,1
1603287876072,0,check jmeter variables for user id,200,OK,jp@gc - Ultimate Thread Group - Spike test 2-119,text,true,,355,0,92,242,null,0,0,0
1603287876072,2,update user,202,,jp@gc - Ultimate Thread Group - Spike test 2-193,text,true,,336,286,92,242,http://localhost:8080/user/update/11222,2,0,0
1603287875817,261,update user,202,,jp@gc - Ultimate Thread Group - Spike test 2-131,text,true,,336,286,93,243,http://localhost:8080/user/update/11252,261,0,0
1603287875052,1040,read all users,200,,jp@gc - Ultimate Thread Group - Spike test 2-188,text,false,"The result was the wrong size: It was 52,908 bytes, but should have been less than 10,000 bytes.",52908,125,93,243,http://localhost:8080/user/read,1038,0,0
1603287875600,538,read all users,200,,jp@gc - Ultimate Thread Group - Spike test 2-164,text,false,"The result was the wrong size: It was 52,693 bytes, but should have been less than 10,000 bytes.",52693,125,95,245,http://localhost:8080/user/read,536,0,0
1603287875076,1064,create user,201,,jp@gc - Ultimate Thread Group - Spike test 2-148,text,true,,339,282,95,245,http://localhost:8080/user/create,1064,0,1
1603287876140,0,check jmeter variables for user id,200,OK,jp@gc - Ultimate Thread Group - Spike test 2-148,text,true,,355,0,95,245,null,0,0,0
1603287875821,321,read one user,200,,jp@gc - Ultimate Thread Group - Spike test 2-140,text,true,,336,131,95,245,http://localhost:8080/user/read/11235,321,0,0
1603287874250,1893,create user,201,,jp@gc - Ultimate Thread Group - Spike test 2-181,text,true,,339,282,95,245,http://localhost:8080/user/create,1893,0,1
1603287876144,0,check jmeter variables for user id,200,OK,jp@gc - Ultimate Thread Group - Spike test 2-181,text,true,,354,0,95,245,null,0,0,0
1603287874401,1744,create user,201,,jp@gc - Ultimate Thread Group - Spike test 2-175,text,true,,339,282,95,245,http://localhost:8080/user/create,1744,0,0
1603287876145,0,check jmeter variables for user id,200,OK,jp@gc - Ultimate Thread Group - Spike test 2-175,text,true,,355,0,95,245,null,0,0,0
1603287874275,1875,create user,201,,jp@gc - Ultimate Thread Group - Spike test 2-180,text,true,,339,282,95,245,http://localhost:8080/user/create,1875,0,1
1603287876150,0,check jmeter variables for user id,200,OK,jp@gc - Ultimate Thread Group - Spike test 2-180,text,true,,354,0,95,245,null,0,0,0
1603287875054,1102,create user,201,,jp@gc - Ultimate Thread Group - Spike test 2-151,text,true,,339,282,96,246,http://localhost:8080/user/create,1102,0,0
1603287876156,0,check jmeter variables for user id,200,OK,jp@gc - Ultimate Thread Group - Spike test 2-151,text,true,,355,0,96,246,null,0,0,0
1603287875054,1107,create user,201,,jp@gc - Ultimate Thread Group - Spike test 2-157,text,true,,339,282,96,246,http://localhost:8080/user/create,1106,0,0
